,LILATracts_1And10,keyword,text,coords,lat,long,comp
13051011200,0,mushroom,Lunch with my boys  @ Mellow Mushroom ,"[32.074659, -81.094116]",32.074659000000004,-81.094116,0.0
13051011300,0,bean,"CAAAAAAAAAAN!!!
(Dont miss our tribute to James Caan, 8pm tonight at @bean_sentient! #happyhour specials on #craftbeer and #wine, fine #coffee and delicious #vegetarian food, too!) ","[32.06461, -81.09687]",32.064609999999995,-81.09687,0.7243
13051011400,0,,,,,,
13051011500,0,,,,,,
13051011600,0,,,,,,
13051980000,0,,,,,,
13051990000,0,,,,,,
13053020100,0,,,,,,
13053020201,0,,,,,,
13053020203,1,,,,,,
13053020205,0,,,,,,
13053020206,0,,,,,,
13055010100,0,,,,,,
13055010200,1,,,,,,
13055010300,0,,,,,,
13055010400,1,,,,,,
13055010500,1,,,,,,
13055010600,0,,,,,,
13057090100,0,,,,,,
13057090200,0,,,,,,
13057090300,0,,,,,,
13057090400,1,lamb,"@TONYLAMB_1969 @TonyLamb28 @tonylamb1969 @JIMMYLAMB1968 @ThiHaLamb My #People,
#Saigon/#HoChiMinhCity,#VIETNAM
Come&amp;Get Me.I know who I am,I want it,I am #ROYALTY/I am #RoyalBlood,I am at my #Aunt Thi Ha #Nguyen/Thi Ha #Lamb place since 2008.I am the #AsianPrince that they been looking for.#X
#HCMC

 ","[34.2484652, -84.4869824]",34.2484652,-84.4869824,0.6249
13057090400,1,lamb,"@TonyLamb28 @tonylamb1969 @JIMMYLAMB1968 @ThiHaLamb @HoangLong1969 My #People,
#Saigon/#HoChiMinhCity,#VIETNAM
Come&amp;Get Me.I know who I am,I want it,I am #ROYALTY/I am #RoyalBlood,I am at my #Aunt Thi Ha #Nguyen/Thi Ha #Lamb place since 2008.I am the #AsianPrince that they been looking for.#X
#HCMC

 ","[34.2484652, -84.4869824]",34.2484652,-84.4869824,0.6249
13057090400,1,lamb,"@tonylamb1969 @JIMMYLAMB1968 @ThiHaLamb @HoangLong1969 @TONYLAMB_1969 My #People,
#Saigon/#HoChiMinhCity,#VIETNAM
Come&amp;Get Me.I know who I am,I want it,I am #ROYALTY/I am #RoyalBlood,I am at my #Aunt Thi Ha #Nguyen/Thi Ha #Lamb place since 2008.I am the #AsianPrince that they been looking for.#X
#HCMC

 ","[34.2484652, -84.4869824]",34.2484652,-84.4869824,0.6249
13057090400,1,lamb,"@JIMMYLAMB1968 @ThiHaLamb @HoangLong1969 @TONYLAMB_1969 @TonyLamb28 My #People,
#Saigon/#HoChiMinhCity,#VIETNAM
Come&amp;Get Me.I know who I am,I want it,I am #ROYALTY/I am #RoyalBlood,I am at my #Aunt Thi Ha #Nguyen/Thi Ha #Lamb place since 2008.I am the #AsianPrince that they been looking for.#X
#HCMC

 ","[34.248119, -84.4869824]",34.248119,-84.4869824,0.6249
13057090400,1,lamb,"@JIMMYLAMB1968 @ThiHaLamb @TONYLAMB_1969 @TonyLamb28 @tonylamb1969 #DATE:#MARCH 27,2019.
My #People,
#Saigon/#HoChiMinhCity,#VIETNAM
Come &amp; Get Me.I know who I am,I want it,I am #ROYALTY/I am #RoyalBlood,I am at my #Aunt Thi Ha #Nguyen/Thi Ha #Lamb place since 2008.I am the #AsianPrince that they been looking for.#X
#HCMC
 ","[34.2467702, -84.4824836]",34.24677020000001,-84.4824836,0.6249
13057090400,1,lamb,"@JIMMYLAMB1968 @ThiHaLamb @TONYLAMB_1969 @TonyLamb28 @tonylamb1969 My #People,
#Saigon/#HoChiMinhCity,#VIETNAM
Come&amp;Get Me.I know who I am,I want it,I am #ROYALTY/I am #RoyalBlood,I am at my #Aunt Thi Ha #Nguyen/Thi Ha #Lamb place since 2008.I am the #AsianPrince that they been looking for.#X
#HCMC

 ","[34.247397, -84.4863267]",34.247397,-84.48632669999999,0.6249
13057090501,0,,,,,,
13057090502,0,,,,,,
13057090601,1,,,,,,
13057090602,0,,,,,,
13057090701,0,,,,,,
13057090702,0,,,,,,
13057090802,0,,,,,,
13057090803,0,,,,,,
13057090804,0,,,,,,
13057090901,0,,,,,,
13057090902,0,,,,,,
13057090904,0,,,,,,
13057090905,0,,,,,,
13057091001,1,orange,Drinking an Orange Starfish by @Aslin_BeerCo at @TruckandTap  ,"[34.1003, -84.5199]",34.1003,-84.5199,0.0
13057091003,0,,,,,,
13057091005,0,,,,,,
13057091006,0,chicken,Thank you to Brandon Jacky &amp; their staff for at donovansirishcobbler For a great trivia night!! The  mac &amp; cheese spicy chicken and peach cobbler was amazing!! #followforfollowback ,"[34.127022, -84.57328831]",34.127022,-84.57328831,0.9112
13057091007,0,,,,,,
13057091008,0,,,,,,
13057091101,0,,,,,,
13057091102,0,,,,,,
13057091103,0,,,,,,
13059000100,1,mushroom,Do you want one of these awesome reusable straws??! Come find us tonight at Mellow Mushroom! Trivia starts at 7:30! Dont be late #trivia #freestuff #liveuncommom #gogreen @ Mellow Mushroom ,"[33.958665, -83.374251]",33.958665,-83.374251,0.7674
13059000401,0,,,,,,
13059000402,1,,,,,,
13059000600,1,apple,One of my all time favorite go to tricks. Stoked to pull some at the @PedalDrivenLLC jam last Saturday. @stay_rad_bmx with the  on my apple #iphone8plus #bmx #atlanta #athensga ,"[33.9543007, -83.3901807]",33.954300700000005,-83.3901807,0.3612
13059000900,0,,,,,,
13059001200,0,,,,,,
13059001700,0,,,,,,
13059001800,0,,,,,,
13059001900,1,,,,,,
13059002000,0,,,,,,
13059002100,0,,,,,,
13059002200,0,,,,,,
13059030100,0,,,,,,
13059030200,1,,,,,,
13059130300,1,,,,,,
13059130400,0,,,,,,
13059130500,0,,,,,,
13059130600,1,,,,,,
13059130700,0,,,,,,
13059140300,0,,,,,,
13059140400,1,,,,,,
13059140500,1,,,,,,
13059140600,0,,,,,,
13059150300,1,,,,,,
13059150400,1,,,,,,
13059150500,1,,,,,,
13059150600,1,,,,,,
13059150700,1,,,,,,
13059150800,0,,,,,,
13059150900,1,,,,,,
13061960300,1,,,,,,
13063040202,0,,,,,,
13063040203,0,,,,,,
13063040204,0,,,,,,
13063040302,1,,,,,,
13063040303,1,,,,,,
13063040306,1,,,,,,
13063040307,0,,,,,,
13063040308,1,,,,,,
13063040407,0,,,,,,
13063040408,0,,,,,,
13063040409,1,,,,,,
13063040410,1,,,,,,
13063040411,0,,,,,,
13063040412,1,,,,,,
13063040413,1,,,,,,
13063040414,0,,,,,,
13063040415,0,,,,,,
13063040416,0,,,,,,
13063040417,1,,,,,,
13063040509,0,,,,,,
13063040510,0,,,,,,
13063040512,1,,,,,,
13063040513,0,,,,,,
13063040514,1,,,,,,
13063040515,1,,,,,,
13063040516,1,,,,,,
13063040518,1,,,,,,
13063040519,0,,,,,,
13063040520,0,,,,,,
13063040521,1,,,,,,
13063040522,0,,,,,,
13063040523,0,,,,,,
13063040524,1,,,,,,
13063040525,1,,,,,,
13063040526,1,,,,,,
13063040606,0,,,,,,
13063040608,0,,,,,,
13063040609,0,,,,,,
13063040611,1,,,,,,
13063040612,0,,,,,,
13063040613,0,,,,,,
13063040614,0,,,,,,
13063040615,0,,,,,,
13063040616,1,,,,,,
13063040617,0,,,,,,
13063040619,1,,,,,,
13063040620,1,,,,,,
13063040621,0,,,,,,
13063040622,1,,,,,,
13063980000,0,,,,,,
13065970100,0,,,,,,
13065970200,0,,,,,,
13067030101,0,,,,,,
13067030103,0,,,,,,
13067030104,0,,,,,,
13067030106,1,,,,,,
13067030107,0,,,,,,
13067030209,0,,,,,,
13067030214,0,,,,,,
13067030215,0,,,,,,
13067030218,0,,,,,,
13067030219,0,,,,,,
13067030220,0,,,,,,
13067030222,0,,,,,,
13067030223,0,,,,,,
13067030224,0,,,,,,
13067030226,0,,,,,,
13067030227,0,,,,,,
13067030228,1,,,,,,
13067030229,1,,,,,,
13067030230,0,,,,,,
13067030231,0,,,,,,
13067030232,0,,,,,,
13067030233,0,,,,,,
13067030234,0,,,,,,
13067030235,0,,,,,,
13067030236,0,,,,,,
13067030238,0,,,,,,
13067030239,0,,,,,,
13067030310,0,,,,,,
13067030311,0,,,,,,
13067030312,0,,,,,,
13067030313,0,vegetable,"If youre looking for a tasty vegan/vegetarian entree at #MariettaFishMarket, this vegetable pasta is not on the menu, but ask your server.  #HollywoodAteThat
.
Side Note: The ","[34.02955808, -84.52831644]",34.02955808,-84.52831644,0.0
13067030314,0,,,,,,
13067030318,0,,,,,,
13067030319,0,,,,,,
13067030320,0,,,,,,
13067030322,0,,,,,,
13067030324,0,,,,,,
13067030326,0,,,,,,
13067030327,0,,,,,,
13067030328,0,,,,,,
13067030329,0,cherry,"LIQUID SUNSHINE
.
@creaturebeer MOST POPULAR #AthenaParadiso Tart Cherry, Raspberry, Cranberry Berliner Weisse 6pks stocked back at SBS $12.99.  @ Sprayberry Bottle ","[34.01475612, -84.49383004]",34.01475612,-84.49383004,0.8588
13067030329,0,fruit,"Bright sunshine , Opening Day , NEW, FRESH, LOCAL HAZE .
.
@southboundbrews #Wailin Hazy IPA 4pks and @RedBrickBrewing #CultClassic Fruit Punch Milkshake IPA 7.4%   @ Sprayberry ","[34.01475612, -84.49383004]",34.01475612,-84.49383004,0.8455
13067030329,0,raspberry,"LIQUID SUNSHINE
.
@creaturebeer MOST POPULAR #AthenaParadiso Tart Cherry, Raspberry, Cranberry Berliner Weisse 6pks stocked back at SBS $12.99.  @ Sprayberry Bottle ","[34.01475612, -84.49383004]",34.01475612,-84.49383004,0.8588
13067030330,0,,,,,,
13067030331,0,,,,,,
13067030332,0,,,,,,
13067030333,0,,,,,,
13067030334,0,,,,,,
13067030335,0,,,,,,
13067030336,0,,,,,,
13067030337,0,,,,,,
13067030339,0,spinach,"Day 23 of 40: Piadina, my first time trying this at @zoeskitchen and I loved it || I had their Spinach and Mushroom Piadina, its a grilled Italian flatbread sandwich with fresh spinach, ","[33.88127825, -84.46321501]",33.88127825,-84.46321501,0.7351
13067030340,0,,,,,,
13067030341,0,,,,,,
13067030342,0,,,,,,
13067030343,0,,,,,,
13067030344,0,,,,,,
13067030345,1,,,,,,
13067030405,1,,,,,,
13067030407,0,,,,,,
13067030408,0,,,,,,
13067030409,0,,,,,,
13067030410,0,,,,,,
13067030411,1,,,,,,
13067030412,1,,,,,,
13067030413,0,,,,,,
13067030414,1,,,,,,
13067030502,0,,,,,,
13067030504,0,,,,,,
13067030505,0,meat,Just posted a video @ Heywood's Meat ,"[33.96847205, -84.4915419]",33.96847205,-84.49154190000002,0.0
13067030506,0,,,,,,
13067030507,0,,,,,,
13067030601,0,apple,@kofromatatf @Apple You gotta turn that shit off lmaoo,"[33.98736572, -84.56674093]",33.98736572,-84.56674093,-0.5574
13067030602,0,,,,,,
13067030700,1,orange," Girl look how fucking orange you look  can yall guess who she serving it like ? @ Marietta, Georgia ","[33.9534, -84.5406]",33.9534,-84.5406,0.3612
13067030800,0,,,,,,
13067030901,0,,,,,,
13067030902,1,,,,,,
13067030904,1,,,,,,
13067030905,1,,,,,,
13067031001,1,,,,,,
13067031002,1,,,,,,
13067031004,0,,,,,,
13067031005,0,,,,,,
13067031101,0,,,,,,
13067031106,0,,,,,,
13067031108,0,,,,,,
13067031110,0,,,,,,
13067031111,0,,,,,,
13067031112,0,,,,,,
13067031113,0,,,,,,
13067031114,0,,,,,,
13067031115,1,,,,,,
13067031116,0,,,,,,
13067031117,0,,,,,,
13067031118,0,,,,,,
13067031205,0,,,,,,
13067031206,0,,,,,,
13067031207,0,,,,,,
13067031208,0,,,,,,
13067031209,0,,,,,,
13067031211,0,,,,,,
13067031212,0,,,,,,
13067031306,0,,,,,,
13067031307,0,,,,,,
13067031308,1,,,,,,
13067031309,0,,,,,,
13067031310,1,,,,,,
13067031311,1,,,,,,
13067031312,0,,,,,,
13067031313,0,,,,,,
13067031404,0,,,,,,
13067031405,0,,,,,,
13067031406,0,,,,,,
13067031408,0,,,,,,
13067031409,1,,,,,,
13067031503,0,,,,,,
13067031505,0,,,,,,
13067031506,0,,,,,,
13067031507,1,,,,,,
13067031508,0,,,,,,
13067031509,0,,,,,,
13069010100,0,,,,,,
13069010200,0,,,,,,
13069010300,0,,,,,,
13069010400,0,,,,,,
13069010500,0,,,,,,
13069010600,0,,,,,,
13069010700,0,,,,,,
13069010801,0,,,,,,
13069010802,0,,,,,,
13071970100,1,,,,,,
13071970200,0,,,,,,
13071970300,1,,,,,,
13071970400,0,,,,,,
13071970500,0,,,,,,
13071970600,0,,,,,,
13071970701,0,,,,,,
13071970702,0,,,,,,
13071970800,1,,,,,,
13071970900,1,,,,,,
13073030102,0,,,,,,
13073030103,0,,,,,,
13073030105,0,,,,,,
13073030106,0,,,,,,
13073030201,0,,,,,,
13073030202,0,,,,,,
13073030203,0,,,,,,
13073030302,0,,,,,,
13073030304,0,,,,,,
13073030306,0,,,,,,
13073030307,0,,,,,,
13073030308,0,,,,,,
13073030309,0,,,,,,
13073030401,0,,,,,,
13073030402,0,,,,,,
13073030503,0,,,,,,
13073030504,0,,,,,,
13073030505,0,,,,,,
13073030506,0,,,,,,
13073030603,0,,,,,,
13075960100,0,,,,,,
13075960200,0,,,,,,
13075960300,0,,,,,,
13075960400,0,,,,,,
13077170100,0,,,,,,
13077170200,0,,,,,,
13077170303,0,,,,,,
13077170304,0,,,,,,
13077170305,1,,,,,,
13077170306,0,,,,,,
13077170402,0,,,,,,
13077170403,0,,,,,,
13077170404,0,,,,,,
13077170405,0,,,,,,
13077170406,0,,,,,,
13077170501,0,,,,,,
13077170502,0,,,,,,
13077170503,0,,,,,,
13077170601,1,,,,,,
13077170602,0,,,,,,
13077170603,0,,,,,,
13077170700,1,,,,,,
13077170801,0,,,,,,
13077170802,0,,,,,,
13079070100,0,,,,,,
13079070201,0,,,,,,
13079070202,0,,,,,,
13081010100,0,,,,,,
13081010201,0,,,,,,
13081010202,0,,,,,,
13081010300,0,,,,,,
13081010400,1,,,,,,
13081010500,0,,,,,,
13083040101,0,,,,,,
13083040102,0,,,,,,
13083040200,0,,,,,,
13083040300,0,,,,,,
13085970100,0,,,,,,
13085970201,0,,,,,,
13085970202,0,,,,,,
13087970100,0,,,,,,
13087970200,0,,,,,,
13087970300,0,,,,,,
13087970400,1,,,,,,
13087970600,1,,,,,,
13087970700,0,,,,,,
13087970800,0,,,,,,
13089020100,0,,,,,,
13089020200,0,,,,,,
13089020300,0,,,,,,
13089020400,0,,,,,,
13089020500,0,,,,,,
13089020600,0,,,,,,
13089020700,0,,,,,,
13089020801,0,,,,,,
13089020802,0,,,,,,
13089020900,0,,,,,,
13089021101,0,,,,,,
13089021102,0,,,,,,
13089021202,0,,,,,,
13089021204,0,,,,,,
13089021208,0,,,,,,
13089021209,0,,,,,,
13089021210,0,,,,,,
13089021211,0,,,,,,
13089021213,0,,,,,,
13089021214,0,,,,,,
13089021215,0,,,,,,
13089021216,0,,,,,,
13089021217,0,,,,,,
13089021218,0,,,,,,
13089021301,0,,,,,,
13089021303,1,,,,,,
13089021305,1,,,,,,
13089021306,1,,,,,,
13089021307,1,beef,"Combo Plate (Beef shawarma and grilled chicken) with rice, salad, white sauce and hot sauce - quite good and a lot of food, here at The Halal Guys on Buford Hwy.... - Exploring Atlanta ","[33.88596, -84.28769]",33.88596,-84.28769,0.4927
13089021307,1,chicken,"Combo Plate (Beef shawarma and grilled chicken) with rice, salad, white sauce and hot sauce - quite good and a lot of food, here at The Halal Guys on Buford Hwy.... - Exploring Atlanta ","[33.88596, -84.28769]",33.88596,-84.28769,0.4927
13089021307,1,rice,"Combo Plate (Beef shawarma and grilled chicken) with rice, salad, white sauce and hot sauce - quite good and a lot of food, here at The Halal Guys on Buford Hwy.... - Exploring Atlanta ","[33.88596, -84.28769]",33.88596,-84.28769,0.4927
13089021308,1,chicken,Gus Kitchen Szechuan Chicken Hot Pot Noodles - this one will take your breath away! Until the numbing from the flower pepper kicks in! Delicious!!!  - Exploring Atlanta ,"[33.88443, -84.28765]",33.88443,-84.28765,0.5815
13089021405,0,,,,,,
13089021409,0,,,,,,
13089021410,0,,,,,,
13089021411,0,,,,,,
13089021412,0,,,,,,
13089021413,0,,,,,,
13089021414,0,,,,,,
13089021415,0,,,,,,
13089021416,0,,,,,,
13089021417,0,,,,,,
13089021502,0,,,,,,
13089021503,0,,,,,,
13089021504,0,,,,,,
13089021602,0,,,,,,
13089021603,0,,,,,,
13089021604,0,,,,,,
13089021605,1,,,,,,
13089021703,0,,,,,,
13089021704,0,,,,,,
13089021705,1,chicken,"Sip, sip, hooray! Its #winewednesday which means half off bottles and $5 glasses! @ Ponko Chicken ","[33.87812698, -84.2701293]",33.87812698,-84.2701293,0.5972
13089021706,0,,,,,,
13089021805,1,,,,,,
13089021806,1,,,,,,
13089021808,0,,,,,,
13089021809,0,,,,,,
13089021810,0,,,,,,
13089021812,0,,,,,,
13089021813,0,,,,,,
13089021814,0,,,,,,
13089021906,1,,,,,,
13089021907,0,,,,,,
13089021908,0,,,,,,
13089021909,0,,,,,,
13089021910,0,,,,,,
13089021911,0,,,,,,
13089021912,0,,,,,,
13089021913,1,,,,,,
13089022001,0,chicken,Talk to me ....chick ..chick... chicken  @ U.S. Poultry &amp; Egg Association ,"[33.82585, -84.23513]",33.82585,-84.23513,0.0
13089022004,0,,,,,,
13089022005,1,,,,,,
13089022007,0,,,,,,
13089022008,0,,,,,,
13089022009,0,,,,,,
13089022010,0,,,,,,
13089022100,1,,,,,,
13089022203,0,,,,,,
13089022204,0,,,,,,
13089022301,0,,,,,,
13089022302,0,,,,,,
13089022401,0,,,,,,
13089022402,0,,,,,,
13089022403,0,,,,,,
13089022500,0,,,,,,
13089022600,0,,,,,,
13089022700,0,pork,"#SOTW Pork Banh Mi:  Marinated Pork, Pickled Carrots and Daikon Radish, Cucumber, Jalapeno and Cilantro on a Lee's Bakery Roll. #oakhurstlife @ The Imperial ","[33.76608, -84.30631]",33.76608,-84.30631,0.0
13089022700,0,cucumber,"#SOTW Pork Banh Mi:  Marinated Pork, Pickled Carrots and Daikon Radish, Cucumber, Jalapeno and Cilantro on a Lee's Bakery Roll. #oakhurstlife @ The Imperial ","[33.76608, -84.30631]",33.76608,-84.30631,0.0
13089022800,0,,,,,,
13089022900,0,,,,,,
13089023000,0,,,,,,
13089023101,1,,,,,,
13089023102,1,,,,,,
13089023107,0,,,,,,
13089023108,1,apple,"**Im ok w/ a plastic Apple Pay Card, Please &amp; Thank You!**                                                     Introducing Apple Card    Coming Summer 2019  via @YouTube","[33.74003601, -84.22601997]",33.74003601,-84.22601997,0.7088
13089023111,0,,,,,,
13089023112,1,,,,,,
13089023113,1,,,,,,
13089023114,0,,,,,,
13089023115,1,,,,,,
13089023204,0,,,,,,
13089023206,1,,,,,,
13089023208,1,,,,,,
13089023209,0,,,,,,
13089023210,1,,,,,,
13089023211,0,,,,,,
13089023212,0,,,,,,
13089023213,0,rice,I'm so dissatisfied and disappointed with my @PopeyesChicken tonight I ordered a 3 piece and cajun rice.  Instead I got 2 pieces and cajun fries. ,"[33.7151053, -84.2101167]",33.7151053,-84.2101167,-0.7397
13089023214,1,,,,,,
13089023303,1,,,,,,
13089023306,0,,,,,,
13089023309,0,,,,,,
13089023310,1,,,,,,
13089023311,1,,,,,,
13089023312,0,,,,,,
13089023313,1,,,,,,
13089023314,0,,,,,,
13089023315,0,,,,,,
13089023316,0,,,,,,
13089023410,0,,,,,,
13089023411,1,,,,,,
13089023412,1,,,,,,
13089023413,1,,,,,,
13089023414,1,,,,,,
13089023416,0,,,,,,
13089023418,0,,,,,,
13089023419,0,,,,,,
13089023421,1,,,,,,
13089023422,0,,,,,,
13089023423,0,apple,S/o to #atlhairstylist Kenia of @candyapplecutz #salon She #slayed my #bridalhair I love this look  but FYI It will be slightly different the day of my wedding  @ Candy Apple Cutz Salon ,"[33.68777659, -84.30996596]",33.68777659,-84.30996596,0.7095
13089023424,0,,,,,,
13089023425,0,,,,,,
13089023426,0,,,,,,
13089023427,0,,,,,,
13089023428,1,,,,,,
13089023501,1,,,,,,
13089023504,1,,,,,,
13089023505,1,,,,,,
13089023506,1,,,,,,
13089023507,1,,,,,,
13089023601,1,,,,,,
13089023602,0,,,,,,
13089023603,1,,,,,,
13089023700,0,,,,,,
13089023801,0,,,,,,
13089023802,1,,,,,,
13089023803,0,,,,,,
13089980000,0,,,,,,
13091960100,0,,,,,,
13091960200,0,,,,,,
13091960300,0,,,,,,
13091960400,0,,,,,,
13091960500,0,,,,,,
13091960600,0,,,,,,
13093970100,1,,,,,,
13093970200,0,,,,,,
13093970300,1,,,,,,
13095000100,0,,,,,,
13095000200,1,,,,,,
13095000400,1,,,,,,
13095000501,0,,,,,,
13095000502,0,,,,,,
13095000600,1,,,,,,
13095000700,0,,,,,,
13095000800,1,,,,,,
13095000900,0,,,,,,
13095001000,1,,,,,,
13095001100,1,,,,,,
13095001403,1,,,,,,
13095001500,0,,,,,,
13095010302,1,,,,,,
13095010401,0,,,,,,
13095010402,1,,,,,,
13095010403,0,,,,,,
13095010500,0,,,,,,
13095010601,1,,,,,,
13095010602,0,,,,,,
13095010700,1,,,,,,
13095010900,0,,,,,,
13095011000,0,,,,,,
13095011200,0,,,,,,
13095011300,1,,,,,,
13095011400,0,,,,,,
13095011600,0,,,,,,
13097080102,0,,,,,,
13097080103,1,,,,,,
13097080201,1,,,,,,
13097080202,1,,,,,,
13097080301,1,,,,,,
13097080303,1,,,,,,
13097080304,1,,,,,,
13097080402,0,,,,,,
13097080403,0,,,,,,
13097080404,0,,,,,,
13097080505,1,,,,,,
13097080506,0,,,,,,
13097080507,0,,,,,,
13097080508,0,,,,,,
13097080509,0,,,,,,
13097080510,0,,,,,,
13097080511,0,,,,,,
13097080602,0,,,,,,
13097080603,0,,,,,,
13097080604,0,,,,,,
13099090100,0,,,,,,
13099090200,0,,,,,,
13099090300,0,,,,,,
13099090400,0,,,,,,
13099090500,0,,,,,,
13101880100,0,,,,,,
13101880200,0,,,,,,
13103030100,0,,,,,,
13103030202,0,,,,,,
13103030203,0,,,,,,
13103030204,0,,,,,,
13103030301,0,,,,,,
13103030303,0,,,,,,
13103030304,0,,,,,,
13103030305,0,,,,,,
13103030401,0,,,,,,
13103030402,0,,,,,,
13105000100,0,,,,,,
13105000200,0,,,,,,
13105000300,0,,,,,,
13105000400,1,,,,,,
13105000500,0,,,,,,
13107970100,1,,,,,,
13107970200,1,,,,,,
13107970300,0,,,,,,
13107970400,1,,,,,,
13107970500,0,,,,,,
13107970600,0,,,,,,
13109970100,0,,,,,,
13109970200,0,,,,,,
13109970300,0,,,,,,
13111050100,0,,,,,,
13111050200,0,,,,,,
13111050300,0,,,,,,
13111050400,0,,,,,,
13111050500,0,,,,,,
13113140101,0,,,,,,
13113140102,0,,,,,,
13113140203,0,,,,,,
13113140204,0,,,,,,
13113140206,0,,,,,,
13113140207,0,,,,,,
13113140208,0,,,,,,
13113140303,0,,,,,,
13113140304,0,,,,,,
13113140305,0,,,,,,
13113140306,0,,,,,,
13113140307,0,,,,,,
13113140403,0,,,,,,
13113140404,0,almond,"There is this little spot in Fayetteville GA called Gremlin Growlers! It had beer for days AND a coffee bar! (Try the Latte sweetened with honey and almond milk! )
Anyway...We were out ","[33.44848, -84.45537]",33.448479999999996,-84.45537,0.0
13113140405,0,,,,,,
13113140406,0,,,,,,
13113140407,0,,,,,,
13113140408,0,,,,,,
13113140501,0,,,,,,
13113140502,0,,,,,,
13115000100,0,,,,,,
13115000201,0,,,,,,
13115000202,0,,,,,,
13115000300,0,,,,,,
13115000400,1,,,,,,
13115000500,0,,,,,,
13115000600,1,,,,,,
13115000700,0,,,,,,
13115000800,0,,,,,,
13115000900,0,,,,,,
13115001100,0,fish,"It's o-""fish"", I'm a lady on the streets and a freak on cookie sheets. 

JK, I'm BARRRELY even a lady. Also Juice approves of this salmon. (Thanks @delishcom for another ""bang bang"" ","[34.24844615, -85.17084796]",34.24844615,-85.17084796,0.347
13115001200,1,,,,,,
13115001300,1,,,,,,
13115001400,0,,,,,,
13115001600,1,,,,,,
13115001701,0,,,,,,
13115001702,0,,,,,,
13115001800,0,,,,,,
13115002000,0,,,,,,
13115002100,1,,,,,,
13117130101,0,,,,,,
13117130102,1,,,,,,
13117130103,0,,,,,,
13117130104,0,,,,,,
13117130105,1,,,,,,
13117130201,0,,,,,,
13117130202,0,,,,,,
13117130203,0,,,,,,
13117130204,0,,,,,,
13117130205,0,,,,,,
13117130301,0,,,,,,
13117130302,0,,,,,,
13117130303,0,,,,,,
13117130304,0,,,,,,
13117130305,0,,,,,,
13117130306,0,,,,,,
13117130307,0,,,,,,
13117130403,0,,,,,,
13117130404,0,,,,,,
13117130405,0,,,,,,
13117130406,0,,,,,,
13117130408,0,,,,,,
13117130409,0,,,,,,
13117130410,0,,,,,,
13117130503,0,,,,,,
13117130504,0,,,,,,
13117130505,0,,,,,,
13117130506,0,,,,,,
13117130507,0,,,,,,
13117130508,0,,,,,,
13117130509,0,,,,,,
13117130510,0,,,,,,
13117130601,0,,,,,,
13117130602,0,,,,,,
13117130603,0,,,,,,
13117130604,0,,,,,,
13117130605,0,,,,,,
13117130606,0,,,,,,
13117130607,0,,,,,,
13117130608,0,,,,,,
13117130609,0,,,,,,
13117130610,0,,,,,,
13117130611,0,,,,,,
13117130612,0,,,,,,
13117130613,0,beef,"Pulled pork, beef brisket, mac and cheese, baked beans, cheddar biscuits and one cider later, Clarke is finally full!  @ Jim N Nicks ","[34.15161012, -84.17682954]",34.15161012,-84.17682954,0.0
13117130613,0,pork,"Pulled pork, beef brisket, mac and cheese, baked beans, cheddar biscuits and one cider later, Clarke is finally full!  @ Jim N Nicks ","[34.15161012, -84.17682954]",34.15161012,-84.17682954,0.0
13119890101,0,,,,,,
13119890102,0,,,,,,
13119890200,0,,,,,,
13119890300,0,,,,,,
13119890400,0,,,,,,
13121000100,0,,,,,,
13121000200,0,,,,,,
13121000400,0,,,,,,
13121000500,0,chicken,Spaghetti with Delias chicken sausage ,"[33.8006, -84.389656]",33.8006,-84.389656,0.0
13121000500,0,lettuce,"#FeaturedPhotographer @kyleaference capturing Benny and Zoidis of Lettuce // #keepATLfunky #LettuceFunk
------------------------------------------------------
#MusicPhotography ","[33.79208, -84.38819]",33.79208,-84.38819000000001,0.0
