,keyword,text,lat,long,census,comp,category,CensusTract,LILATracts_1And10
5361,whataburger,Bernardo enjoyed Whataburger with Mrs. Stevenson-Silent auction winner!  Pretty day for a picnic! @ Thousand OaksElementary ,29.58750509,-98.45024827,48029121118,0.8975,fast_food,48029121118,0
5362,whataburger,if you couldn't tell we love Whataburger @ Texas State University ,29.88856527,-97.93960625,48209010200,-0.5216,fast_food,48209010200,0
5363,whataburger,When in Texas! @ Whataburger ,29.51745482,-98.48103762,48029120701,0.0,fast_food,48029120701,0
5364,whataburger,"Thank you  whataburger @dctf and the huttoisd coaches and football team for the Super Team Best in Texas ceremony today. 
Somebody on this Hutto team should be aiming to top ",30.5363,-97.5621,48491020809,0.9081,fast_food,48491020809,0
5365,jimmy john's,"First time and was good (@ Jimmy John's in City of Industry, CA) ",33.992775,-117.93153,06037408211,0.4404,fast_food,06037408211,0
5366,panera bread,"This job is now open at Panera Bread in City Of Industry, CA. Follow us and turn on mobile alerts to hear about jobs like these as soon as they're posted: Restaurant Associate Line Cook #parttime #LineCook",33.99129620000001,-117.9246015,06037408211,0.3612,fast_food,06037408211,0
5367,jimmy john's,"First time and was good (@ Jimmy John's in City of Industry, CA) ",33.992775,-117.93153000000001,06037408211,0.4404,fast_food,06037408211,0
5368,jimmy john's,115/365 #reflections @ Jimmy John's ,42.976367,-82.423939,26147625000,0.0,fast_food,26147625000,1
5369,jimmy john's,"Just a few more weeks and tikkatwist will be open at Summit Fair. Welcome to the neighborhood!  

*Located next to Jimmy John's on the other side of NW Blue Pkwy. #tikkatwist @ Tikka ",38.926795,-94.4006451,29095017900,0.68,fast_food,29095017900,0
5370,jimmy john's,"I'm at Jimmy John's in Orland Park, IL ",41.61453534,-87.85387525,17031824116,0.0,fast_food,17031824116,1
5371,jimmy john's,"I'm at Jimmy John's in Orland Park, IL ",41.6144662,-87.85387701,17031824116,0.0,fast_food,17031824116,1
5372,panera bread,"We're hiring in Orland Park, IL! Click the link in our bio to apply to this job and more: Delivery Driver at Panera Bread #parttime #Delivery",41.61355379999999,-87.8538876,17031824116,0.0,fast_food,17031824116,1
5373,panera bread,"If you're looking for work in Orland Park, IL, check out this Cafe Hourly job via the link in our bio: Catering Coordinator at Panera Bread #parttime #Catering",41.61355379999999,-87.8538876,17031824116,0.0,fast_food,17031824116,1
5374,jimmy john's,"I'm at Jimmy John's in Orland Park, IL ",41.61453534,-87.85387525,17031824116,0.0,fast_food,17031824116,1
5375,jimmy john's,"I'm at Jimmy John's in Orland Park, IL ",41.6144662,-87.85387701,17031824116,0.0,fast_food,17031824116,1
5376,five guys,"Want to work at Five Guys Enterprises, LLC? We're hiring in Saratoga Springs, NY! Click the link in our bio for details on this job and more: General Restaurant Manager #Restaurant #Manager",43.08313010000001,-73.7845651,36091061000,0.1511,fast_food,36091061000,0
5377,five guys,"If you're looking for work in St. George, UT, check out this #Hospitality job via the link in our bio: Food Service Crew Member at Five Guys Enterprises, LLC #FoodService",37.0965278,-113.5684164,49053271300,0.0,fast_food,49053271300,0
5378,five guys,"We're hiring in #BossierCity, LA! Click the link in our bio to apply to this job and more: Food Service Crew Member at Five Guys Enterprises, LLC #FoodService",32.5159852,-93.7321228,22015011300,0.0,fast_food,22015011300,0
5379,five guys,This is my Birthday lunch #yummy #fiveguys burgers with my wife beckaroo1976 don't even ask me how old I am. @ Five Guys ,30.45757566,-88.90218347,28047003301,0.0,fast_food,28047003301,0
5380,five guys,"Want to land a job like ""Food Service Crew Member"" at Five Guys Enterprises, LLC? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #FoodService #DIberville, MS",30.4263092,-88.89086379999998,28047003301,0.4215,fast_food,28047003301,0
5381,starbucks,"Can you recommend anyone for this #Retail job in #DIberville, MS? Click the link in our bio to see it and more. barista - Store# 18567, Promenade Parkway I-110 at Starbucks",30.4559272,-88.90251500000001,28047003301,0.3612,fast_food,28047003301,0
5382,five guys,"Want to work at Five Guys Enterprises, LLC? We're hiring in North Little Rock, AR! Click the link in our bio for details on this job and more: Shift Leader #ShiftLeader #Restaurant",34.769535999999995,-92.2670941,05119002900,0.1511,fast_food,05119002900,0
5383,five guys,"Looking to score a job at Five Guys Enterprises, LLC? You're in luck. Click the link in our bio for the job description and information on how to apply: Food Service Crew Member #FoodService #LongBeach, CA",33.770050399999995,-118.1937395,06037575902,0.4588,fast_food,06037575902,0
5384,five guys,"Don't be shy. Score a job like ""Shift Leader"" at Five Guys Enterprises, LLC by asking for referrals. It's a great way to get a meeting with HR. Check out the link in our bio to apply. #ShiftLeader #Restaurant",34.2978794,-83.8240663,13139001101,0.8095,fast_food,13139001101,0
5385,five guys,"See our latest Latham, NY Shift Leader job opportunity and click the link in our bio to apply: Shift Leader at Five Guys Enterprises, LLC #ShiftLeader #Restaurant",42.7477661,-73.760537,36001013505,0.4215,fast_food,36001013505,0
5386,five guys,"Looking to score a job at Five Guys Enterprises, LLC? You're in luck. Click the link in our bio for the job description and information on how to apply: Food Service Crew Member #FoodService #Latham, NY",42.7477661,-73.760537,36001013505,0.4588,fast_food,36001013505,0
5387,five guys,"Click the link in our bio to see currently open #Hospitality jobs like ""Food Service Crew Member"" at Five Guys Enterprises, LLC in Johnston, RI. #FoodService",41.8205199,-71.512617,44007012200,0.3612,fast_food,44007012200,0
5388,five guys,"Want to work at Five Guys Enterprises, LLC? We're hiring in Milford, MA! Click the link in our bio for details on this job and more: Shift Leader #ShiftLeader #Restaurant",42.13985770000001,-71.51630490000002,25027744300,0.1511,fast_food,25027744300,0
5389,five guys,"Want to work at Five Guys Enterprises, LLC? We're hiring in Hurst, TX! Click the link in our bio for details on this job and more: Shift Leader #ShiftLeader #Restaurant",32.82346210000001,-97.1705678,48439113408,0.5893,fast_food,48439113408,1
5390,five guys,"Five Guys Enterprises, LLC is hiring in Thousand Oaks, CA! Read about our latest #Hospitality job opening via the link in our bio: Food Service Crew Member #FoodService",34.1705609,-118.8375937,06111007100,0.0,fast_food,06111007100,0
5391,five guys,"Were filling Food Service Crew Member positions for our Five Guys in #SimiValley, CA! Ready to join our family? Check it out:  #FoodService",34.2694474,-118.781482,06111007700,0.6114,fast_food,06111007700,0
5392,five guys,"Were filling Food Service Crew Member positions for our Five Guys in #Derry, NH! Ready to join our family? Check it out:  #FoodService",42.8806437,-71.32733459999999,33015003400,0.837,fast_food,33015003400,1
5393,five guys,"Join the Five Guys Enterprises, LLC team! See our latest Food Service job openings, including ""Food Service Crew Member"", via the link in our bio. #FoodService #Lebanon, NH",43.6446508,-72.31060649999998,33009961700,0.7525,fast_food,33009961700,0
5394,five guys,"If you're looking for work in Lebanon, NH, check out this Restaurant Manager job via the link in our bio: Assistant Restaurant Manager at Five Guys Enterprises, LLC #Restaurant #Manager",43.6446508,-72.31060649999998,33009961700,0.6037,fast_food,33009961700,0
5395,five guys,"Looking to score a job at Five Guys Enterprises, LLC? You're in luck. Click the link in our bio for the job description and information on how to apply: Food Service Crew Member #FoodService #Rensselaer, NY",42.6425794,-73.742898,36083051500,0.4588,fast_food,36083051500,0
5396,five guys,"Five Guys Enterprises, LLC is looking for teammates like you. See our latest Food Service job openings, including ""Food Service Crew Member"", via the link in our bio. #FoodService #WarnerRobins, GA",32.6130007,-83.624201,13153020900,0.3612,fast_food,13153020900,0
5397,five guys,"If you're looking for work in Warner Robins, GA, check out this Shift Manager job via the link in our bio: Shift Manager at Five Guys Enterprises, LLC #Restaurant #Manager",32.6130007,-83.624201,13153020900,0.0,fast_food,13153020900,0
5398,five guys,"Like the bun of our burger, Five Guys Enterprises, LLC offers a solid foundation! Join our team:  #ShiftLeader #Restaurant",30.5993603,-87.1610807,12113010708,0.68,fast_food,12113010708,0
5399,five guys,"If you're looking for work in Hopkins, MN, check out this #Hospitality job via the link in our bio: Food Service Crew Member at Five Guys Enterprises, LLC #FoodService",44.9260794,-93.4044187,27053023300,0.0,fast_food,27053023300,0
5400,five guys,"If you're looking for work in Happy Valley, OR, check out this Shift Leader job via the link in our bio: Shift Leader at Five Guys Enterprises, LLC #ShiftLeader #Restaurant",45.446787,-122.5303688,41005022207,0.5719,fast_food,41005022207,0
5401,five guys,Take your family and eat at Five Guys tonight and tell them you are with BAEA! They will donate a portion of your meal to the Deanna Coatney Rosser ,36.06532251,-95.7738809,40143007407,0.0,fast_food,40143007407,0
5402,five guys,"We're hiring in #Lawrence, KS! Click the link in our bio to apply to this job and more: Food Service Crew Member at Five Guys Enterprises, LLC #FoodService",38.9716689,-95.2352501,20045000200,0.0,fast_food,20045000200,1
5403,five guys,Five guys XLB from Dragon Beaux - more eye candy than tastiness @ Dragon Beaux Restaurant -  ,37.78051182,-122.48057478,06075042601,0.0,fast_food,06075042601,0
5404,five guys,"See our latest Huntersville, NC Restaurant Manager job opportunity and click the link in our bio to apply: Assistant Restaurant Manager at Five Guys Enterprises, LLC #Restaurant #Manager",35.410694,-80.8428504,37119006302,0.4215,fast_food,37119006302,0
5405,five guys,"Don't submit then quit. Apply for jobs like ""Food Service Crew Member"" at Five Guys Enterprises, LLC, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #FoodService #Schererville, IN",41.478924600000006,-87.45476049999998,18089042702,0.6249,fast_food,18089042702,0
5406,five guys,"Want to land a job like ""Food Service Crew Member"" at Five Guys Enterprises, LLC? Applicant tracking systems look for specific keywords. Use the right keywords and get your resume in front of the hiring manager. #FoodService #Cockeysville, MD",39.4812172,-76.6438598,24005408900,0.4215,fast_food,24005408900,0
5407,five guys,"Can you recommend anyone for this Shift Manager job in Mentor, OH? Click the link in our bio to see it and more. Shift Manager at Five Guys Enterprises, LLC #Restaurant #Manager",41.6661573,-81.339552,39085203400,0.3612,fast_food,39085203400,0
5408,five guys,"Click the link in our bio to see currently open Restaurant Manager jobs like ""General Restaurant Manager"" at Five Guys Enterprises, LLC in Mentor, OH. #Restaurant #Manager",41.6661573,-81.339552,39085203400,0.3612,fast_food,39085203400,0
5409,five guys,"Don't submit then quit. Apply for jobs like ""Food Service Crew Member"" at Five Guys Enterprises, LLC, then look for people you might know at the company. You might be able to reach out to HR directly. Ready to apply? Check out the link in our bio. #FoodService #Mentor, OH",41.6661573,-81.339552,39085203400,0.6249,fast_food,39085203400,0
5410,five guys,"Five Guys Stacks up! Were looking for a Food Service Crew Member who want to learn and grow with us. Apply now:  #FoodService #Sandy, UT",40.56497810000001,-111.8389726,49035112617,0.1511,fast_food,49035112617,0
5411,five guys,"Five Guys Enterprises, LLC is hiring in Edgewater, MD! Click the link in our bio to apply: Shift Leader #ShiftLeader #Restaurant",38.940564,-76.5629398,24003701102,0.0,fast_food,24003701102,0
5412,five guys,"Can you recommend anyone for this Restaurant Manager job in Queensbury, NY? Click the link in our bio to see it and more. Assistant Restaurant Manager at Five Guys Enterprises, LLC #Restaurant #Manager",43.353627,-73.6771662,36113070601,0.3612,fast_food,36113070601,0
5413,five guys,"Like the bun of our burger, Five Guys Enterprises, LLC offers a solid foundation! Join our team:  #FoodService #Inglewood, CA",33.9616801,-118.3531311,06037601001,0.68,fast_food,06037601001,0
5414,five guys,"Nervous to apply for a job like ""Food Service Crew Member"" at Five Guys Enterprises, LLC? Apply even if you're not a 100% match. You might be underestimating your value. Click the link in our bio for more info. #FoodService #Farmington, NM",36.7280583,-108.2186856,35045000402,0.4215,fast_food,35045000402,0
